STN---,WBAN , YEARMODA,   TEMP,  ,   DEWP,  ,  SLP  ,  ,  STP  ,  , VISIB,  ,  WDSP,  , MXSPD,  GUST,   MAX  ,  MIN  ,PRCP  ,SNDP , FRSHTT,
425160,99999, 20200201,   50.0, 6,   41.3, 6, 9999.9, 0,  840.8, 6,   0.8, 6,   0.6, 6,   1.9, 999.9,   57.9*,  39.6 , 0.00I,999.9, 000000,
425160,99999, 20200202,   46.8, 6,   37.6, 6, 9999.9, 0,  841.3, 6,   6.2, 6,   0.5, 6,   1.0, 999.9,   52.9*,  36.3 , 0.00I,999.9, 000000,
425160,99999, 20200203,   47.4, 6,   40.7, 6, 9999.9, 0,  842.0, 6,   0.6, 6,   0.6, 6,   1.9, 999.9,   54.0*,  35.4 , 0.00I,999.9, 000000,
425160,99999, 20200204,   49.6, 6,   39.6, 6, 9999.9, 0,  841.0, 6,   0.7, 6,   1.1, 6,   1.9, 999.9,   56.1*,  37.6 , 0.00I,999.9, 000000,
425160,99999, 20200205,   49.0, 6,   39.5, 6, 9999.9, 0,  839.1, 6,   0.8, 6,   0.6, 6,   2.9, 999.9,   55.4*,  39.4 , 0.00I,999.9, 000000,
425160,99999, 20200206,   50.0, 6,   36.2, 6, 9999.9, 0,  841.1, 6,   1.1, 6,   1.0, 6,   1.9, 999.9,   57.2*,  37.9 , 0.00I,999.9, 000000,
425160,99999, 20200207,   50.2, 6,   41.7, 6, 9999.9, 0,  842.5, 6,   0.5, 6,   1.1, 6,   2.9, 999.9,   56.1*,  37.9 , 0.00I,999.9, 000000,
425160,99999, 20200208,   50.8, 6,   43.9, 6, 9999.9, 0,  843.5, 6,   0.5, 6,   1.5, 6,   2.9, 999.9,   56.1*,  39.7 , 0.00I,999.9, 000000,
425160,99999, 20200209,   52.3, 6,   42.6, 6, 9999.9, 0,  843.9, 6,   0.6, 6,   1.0, 6,   1.9, 999.9,   56.1*,  43.9 , 0.00E,999.9, 000000,
425160,99999, 20200210,   51.7, 6,   45.4, 6, 9999.9, 0,  842.7, 6,   0.6, 6,   1.0, 6,   1.9, 999.9,   57.6*,  41.7 , 0.00G,999.9, 000000,
